id,page_id,section_id,title,content,order
847beb5c-5b64-5955-8ff0-c6212e57caea,0ffb90a4-93bd-5c7a-bd3e-52a478fd1729,_2-user-groups-in-weweb,2_ User groups in WeWeb ​,"Assuming you've added user roles in Auth0, you'll be able to create user groups in WeWeb and define what role(s) users need to have to be part of each group:",13
53020b8c-5b73-578f-b3aa-8c3e98de8341,0ffb90a4-93bd-5c7a-bd3e-52a478fd1729,restrict-page-access,Restrict page access ​,"By default, when you add a new empty page in your WeWeb app, everybody can access it, even users who have not signed in. You can limit access to your WeWeb app at page level: go to the page settings > Private access restrict access to Authenticated users if applicable, select which authenticated user group(s) can access the page",14
7260fb69-a8b7-56a2-b64f-5736c9eabd47,0ffb90a4-93bd-5c7a-bd3e-52a478fd1729,personalize-ux,Personalize UX ​,You can personalize the popup displayed to users when they signup or login in the Branding section of your Auth0 account:,15
46b8887d-ea98-5062-9e9d-7040e34939e2,ee316b5f-e19a-52d2-816c-c64e76a8ec6b,openid,OpenID ​,"OpenID is a layer on top of the OAuth 2.0 protocol that allows you to authenticate users and get their basic profile from the OAuth provider of your choice, including but not limited to Google, Slack, LINE, etc. How you configure the OpenID plugin in WeWeb will depend on the OAuth provider you are working with. In this article, we will demonstrate using Google OAuth.",1
5da0744a-a431-56dd-ab58-ee85149a1af6,ee316b5f-e19a-52d2-816c-c64e76a8ec6b,provider-setup,Provider setup ​,"Before you can configure the WeWeb plugin, you'll need the following information from your OAuth provider: the domain WeWeb should send the request to via OpenID a client ID a client secret a scope (i.e. what information you want to get) a response type How you get this information will depend on your OAuth provider. To allow users to signup or login with their Google account, you would need to: go to the Google Cloud Console , and create a new project  Once you've created a project, you'll be able to configure the provider's consent screen and get credentials so WeWeb can make secure requests to the provider via the OpenID plugin.",2
7204e86b-c5cd-5f61-a584-9525fc6a93eb,ee316b5f-e19a-52d2-816c-c64e76a8ec6b,oauth-consent-screen,OAuth consent screen ​,"The OAuth consent screen is the screen the user will see when they choose to connect with the provider. For example, the Google consent screen looks something like this:  To configure the Google OAuth consent screen, you'll need to go to APIs & Services > OAuth consent screen :  At that stage, the provider will ask for some information such as: Branding – For example, what is the name of your application and its logo. Contacts – For example, a developer and/or support email address. User type – Whether your app is reserved for people in your company ( internal ) or open to people outside your organization ( external ) Authorized domains – A list of domain names that are authorized to make a request for autentication to the provider. For example, weweb.io so it works when you're testing inside the WeWeb Editor, weweb-preview.io to test the auth flow on a published app without a custom domain, and your own custom domain to ensure it works properly on your live app Scopes – To define what users will be giving access to (e.g. just their basic info or also their calendar). Test users – A list of test users who can test the app while it's under development.",3
e4b9467f-0c21-5dd8-8783-7e4ab60f88ce,ee316b5f-e19a-52d2-816c-c64e76a8ec6b,api-keys-credentials,API keys & credentials ​,"In order for the provider to authorize the call you make through the OpenID plugin in WeWeb, you'll need create OAuth credentials in the provider's interface and copy them in WeWeb when you configure the plugin (but more on that later). In Google, you can do this by going to APIs & Services > Credentials > Create credentials > OAuth client ID :  At that stage, the provider will ask for information such as: Name – You will be invited to name the credentials. It doesn't really matter what you name it but it's helpful if it's descriptive enough that you know where you're using them. For example, you could name them: OpenID via WeWeb Authorized JavaScript origins – A list of all the domains your web-app is hosted on. For example: the WeWeb editor: https://editor.weweb.io your app in staging: https://4132ed05-ba19-4dc2-9867-ba4d4f9a9d76-staging.weweb-preview.io your app in production: https://www.your-custom-domain.com Authorized redirect URIs – A list of URIs where users can be redirected after being authenticated. For example: the page in the WeWeb editor: https://editor.weweb.io/4132ed05-ba19-4dc2-9867-ba4d4f9a9d76/86d66b45-bedd-47e9-a2ae-c1af5a1b2f5d the page in the app in staging: https://4132ed05-ba19-4dc2-9867-ba4d4f9a9d76-staging.weweb-preview.io/post-login/ the page in production: https://www.your-custom-domain.com/post-login/ These links should correspond to the page where users are redirected after being authenticated through the OpenID plugin in all the environments of your app (e.g. the WeWeb editor, in staging, in production). It should match the URIs of the page you defined in the OpenID plugin in WeWeb:",4
75a4297c-3254-547d-9695-c64cbd31316d,ee316b5f-e19a-52d2-816c-c64e76a8ec6b,plugin-configuration,Plugin configuration ​,"In WeWeb, you'll find the OpenID plugin in the Plugins > Authentication menu:  When you add the plugin, you'll be invited to provide information that will allow WeWeb to make calls on behalf of your app to your OAuth provider: the domain of your OAuth provider the OAuth 2.0 credentials created for your app (i.e. the client ID and client secret ) the scope values you want OpenID to return from the User Info endpoint, e.g. profile, email, address, or phone. Learn more about different scope values in OpenID's user docs the response type . Learn more about different OAuth flows in this video by Oracle and through OpenID's user docs In the example below, you can see: we are working with Google as a provider, and are asking for the user email and profile of the user",5
1cb7ade4-573e-5e0e-8c82-433d4dc6251d,ee316b5f-e19a-52d2-816c-c64e76a8ec6b,redirections,Redirections ​,"Once you have told the OpenID plugin how to communicate with your OAuth provider, you will need to define pages where users are redirected: after they sign-in when they are not signed-in  In the example above, we named those pages Post login and Login but we can choose to redirect them to any page we want. For example, we could redirect authenticated users to their profile page and unauthenticated users to the app's home page.",6
d561e6ba-e14c-5804-b669-1295bb63f3ea,ee316b5f-e19a-52d2-816c-c64e76a8ec6b,signup-and-login-flows,Signup and login flows ​,"Once you've added the OpenID plugin to your WeWeb project, you will get access to dedicated OpenID actions in workflows:  When you use one of the login actions in a workflow, the user will be automatically redirected to the page you defined in the OpenID plugin after the authentication is successful. Even if you have a Change page action after the login action in your workflow, the OAuth flow will resolve on the redirect page defined in the plugin and authorized in the provider dashboard.",7
eb0fa967-28bf-5e1b-a50c-d13ec6699772,ee316b5f-e19a-52d2-816c-c64e76a8ec6b,advanced-redirection,Advanced redirection ​,"If you want more flexibility on where to redirect authenticated users, you could update a destination page variable before the login action in your workflow to define where the user should be redirected after the login:  Then, on the post-login page, you can trigger a workflow On Page Load that checks the destination page variable to decide if the user should stay on the post-login page or be redirected to another page like the user profile in the example below:",8
b4f280a9-7dba-54ec-a3ab-0db5c8cb4eb0,83cc9845-b547-5ac1-a7cd-67d6c41d458f,supabase-authentication,Supabase authentication ​,,1
32674352-b680-5587-8782-35c3093f873d,83cc9845-b547-5ac1-a7cd-67d6c41d458f,plugin-configuration,Plugin configuration ​,"Supabase comes with an in-built authentication system which you can use in WeWeb. To add the Supabase Auth Plugin in WeWeb, go to Plugins > Authentication :  Assuming you have already provided your Supabase project URL and public API key when setting up the Supabase Data source , the only thing left to do will be to add your private API key:  In Supabase, you can find your private API key in Settings > API :  You will then be invited to choose a page to redirect unauthenticated users, i.e. users who are NOT signed-in:",2
881bfd15-6928-5ad6-9919-5cca317221d9,83cc9845-b547-5ac1-a7cd-67d6c41d458f,sign-up-and-log-in-flows,Sign up and log in flows ​,"Once you have added the Supabase Auth plugin to your WeWeb project, you will get access to: dedicated Supabase Auth actions in workflows, and dedicated UI elements in the Add menu. In the example below, you can see we added the Login UI element related to the Supabase Auth plugin:  That UI element comes with a predefined workflow using the Login with email action but you have access to many more:",3
0bfe14ba-d990-5560-90a2-3fa14884e14d,83cc9845-b547-5ac1-a7cd-67d6c41d458f,sign-up-workflow,Sign up workflow ​,"In the example below, we added a workflow on a sign up form, chose the On submit trigger, and added the Supabase Sign up action:  Then, we mapped the email, password, and metadata information in the form to the email, password, and metadata in Supabase before choosing what page the new user should be redirected to:  In the example above, we made sure to add the user's name as an item in that user's metadata. In Supabase, you can find the user's metadata in JSON format in a dedicated field of the users table, named raw_user_meta_data :  The same logic will apply to any Supabase action you want to trigger.",4
6c7a686e-c265-5c54-a5dc-820da6c6f476,83cc9845-b547-5ac1-a7cd-67d6c41d458f,reset-password-flow,Reset password flow ​,You'll need three things to allow users to reset their passwords: a WeWeb page where users type in their email address and submit a password reset request the URL of your website and an email template properly configured in Supabase a WeWeb page where users are redirected when they click on the link in the email sent by Supabase,5
f631daca-5ec5-5a77-8601-decfa64efaac,83cc9845-b547-5ac1-a7cd-67d6c41d458f,_1-forgot-password-page,1_ Forgot password page ​,"In WeWeb, you'll need to create a page where users can make a request to reset their password. That page needs to include: an email input field, and a workflow with the Supabase Auth Forgot password action. You can design your own custom page or simply use the Reset password UI element that comes with the Supabase Auth plugin:  In the example below, we trigger a Forgot password action on form submit, tell Supabase where it should send the reset password email, and say we want the user to be redirected to the Choose new password page when they click on the link in that email:",6
f1c9171b-3f0a-539d-ac7b-03a05cfa1790,83cc9845-b547-5ac1-a7cd-67d6c41d458f,_2-supabase-configuration-to-send-password-reset-email,2_ Supabase configuration to send password reset email ​,"In Supabase, you'll need to add the URL of your live app by going to Authentication > URL Configuration :  In the example above, we added the URL of our project in the WeWeb Editor because we are still building the app but we would change it to the URL of our staging website or live website as we progressed through the building and publishing process. You can personalize the email Supabase sends by going to Authentication > Email Templates > Reset password :",7
29e0b711-570a-5728-859a-aca308899739,83cc9845-b547-5ac1-a7cd-67d6c41d458f,_3-confirm-password-page,3_ Confirm password page ​,"Back in WeWeb, you will need to create a page where users can type in and submit their new password. You can design your own custom page or use the Change password UI element that comes with the Supabase Auth plugin. In the example below, we triggered a workflow on a form submission and: check if the two password input values are identical if they're not, we display an error message if they are, we use the Confirm password action to send the new password to Supabase",8
89428362-89a8-57a4-ae74-5289076e3c96,83cc9845-b547-5ac1-a7cd-67d6c41d458f,oauth-with-providers,OAuth with providers ​,"When using Supabase for authentication, sign up and login with an email address is enabled by default but you can also enable other methods of authentication, including but not limited to Google OAuth, Azure, GitHub, LinkedIn, and Slack:  Each provider will have their own configuration steps which you'll need to work out using their documentation. Broadly speaking, it will look something like this: In the provider's interface create the project add authorized domains create OAuth credentials define redirect URLs In Supabase save the OAuth credentials of the provider add the base URL of your website define one or more URLs where users can be redirected after logging in In WeWeb trigger a workflow with the Login with provider action select what provider's consent screen you want to display select which page users should be redirected to after they successfully log in",9
cccdc5c4-72cb-5f54-b6e9-cd47eb19a1a0,83cc9845-b547-5ac1-a7cd-67d6c41d458f,update-user-metadata,Update user metadata ​,"In the default users table of a Supabase project, you can add user metadata in the raw_user_meta_data column which expects a JSON. To pass user metadata from WeWeb to Supabase, you have two options. 1- select a key in the Metadata dropdown when using the Sign Up or Update User Metadata action in a workflow  2- bind the Metadata field to update Supabase with custom metadata. This fields expects an array of objects where, for each object, you explicitly say this is my key and this is the corresponding value for this item. For example:  In the example above, we used a no-code formula to create the array of objects but, if you're used to the syntax, it can be easier to write in JavaScript:  Here's a code snippet you might find helpful to avoid typos:",10
a44aa76f-623e-5ee8-a375-6b95c3252143,83cc9845-b547-5ac1-a7cd-67d6c41d458f,user-roles-permissions,User roles & permissions ​,Now let's say we want to gate content and set different permissions based on a user's role. We will need to: create a roles table in Supabase with the list of available roles create a join table in Supabase that maps the users with a role tell the Supabase Auth plugin in WeWeb where it can find the information,11
9d9658cd-aefa-59c3-97da-4f1c3b030822,83cc9845-b547-5ac1-a7cd-67d6c41d458f,_1-add-roles-in-supabase,1_ Add roles in Supabase ​,"In Supabase, we'll need to create a roles table with a list of roles and a join table that links the roles table with our users table. First, let's create a roles table with three roles and make sure that each role had a UUID and a name :",12
2aae40e4-be8b-50e5-8dfd-efd9283e4043,83cc9845-b547-5ac1-a7cd-67d6c41d458f,_2-join-roles-and-users-in-supabase,2_ Join roles and users in Supabase ​,"Second, let's create a userRoles join table:  In the join table above, you can see we have an id field that is uniquely identifiable thanks to a UUID. This unique id is linked to a userId , which is also a UUID. More specifically, it is the UUID we find in the id field of the users table in the auth schema:  Each row in our userRoles table is also linked to a roleId which is the UUID we find in the id field of the roles table in the public schema:",13
9135c4f6-0b15-5675-9bef-22e52af18351,83cc9845-b547-5ac1-a7cd-67d6c41d458f,_3-link-users-in-weweb-to-roles-and-users-in-supabase,3_ Link users in WeWeb to roles and users in Supabase ​,"Once we've added our list of roles in Supabase and created an empty join table to link our roles with users, it's time to go to WeWeb. In Plugins > Supabase Auth > 3. Roles table , we'll click refresh and select the relevant Supabase tables we just created:  Once you've told WeWeb where to find the roles and the join table in Supabase, you'll be able to easily view and maintain user roles in the Users tab in WeWeb:  When you make a change to a user in WeWeb, it will automatically be updated in Supabase.",14
f15291eb-3441-5333-b40b-b94435810da3,83cc9845-b547-5ac1-a7cd-67d6c41d458f,users-vs-profiles,Users vs Profiles ​,"So far, we've showed you how to work with the default users table that Supabase generates in the auth schema when you create a new project. Note that, for security purposes,  the information in that users table is not exposed on the auto-generated API. How does this affect your project in WeWeb?",15
cd283dd7-0a23-53cf-b61d-459a8f4c3fa2,83cc9845-b547-5ac1-a7cd-67d6c41d458f,let-users-update-their-information,Let users update their information ​,"Let's say you want to let authenticated users update their own information, then you don't need to set up anything else in Supabase. You could simply create a user profile page in WeWeb and display their information when they sign in, based on the data you have in the user variable:",16
d487e147-db51-579e-b836-25c7369d1c1b,83cc9845-b547-5ac1-a7cd-67d6c41d458f,display-other-users-information,Display other users' information ​,"In some use cases, you might want to display other users' information. For example, if you're building an HR portal in WeWeb, you might want HR employees to have access to a list of applicants and their user profiles. You wouldn't be able to do that with the users table in the auth schema because each user's information is only available to them. For such a use case, Supabase recommends creating a profiles table in the public schema to store user data that you want to access via the API. In WeWeb, you would then be able to create a Collection to get data from the profiles table. Learn more about managing user data in Supabase :",17
1aaecad7-587c-5b67-9598-3adbb5e1422c,84a460ad-10a6-5050-b899-993c9685c263,token-based-authentication,Token-based authentication ​,,1
bc542e97-887b-5bbc-9269-8b94e9351ce3,84a460ad-10a6-5050-b899-993c9685c263,add-plugin,Add plugin ​,"To connect your WeWeb app to a token-based authentication system, go to Plugins > Authentication > Token Based Auth :",2
d274202a-115a-53c0-a7cc-e56b59e80295,84a460ad-10a6-5050-b899-993c9685c263,configure-plugin,Configure plugin ​,"When you add the Plugin, you will be invited to choose the authentication type: Auth Bearer Token, Auth Basic Token, or Custom Header  Depending on the authentication type you choose, you will be invited to add further information. For Auth Bearer Token or Auth Basic Token authentication, you will be invited to provide a user endpoint (required) and refresh token endpoint (optional):  For Custom Header authentication, you will also be invited to fill out the custom header name:",3
67d5a85e-dbb1-5b76-b9c6-818a4c80a5e7,84a460ad-10a6-5050-b899-993c9685c263,define-dedirection,Define dedirection ​,Choose a public page where you want to redirect users when they are not signed in:,4
8c8aee92-de68-5473-b550-3ca35b583d2e,84a460ad-10a6-5050-b899-993c9685c263,user-roles-user-groups,User roles & user groups ​,,5
d851bb29-497d-52b5-8266-8ffcf63e516f,84a460ad-10a6-5050-b899-993c9685c263,in-your-backend,In your backend ​,"In order to gate content in WeWeb based on user roles and permissions, you first need to have information about roles in your backend and that information needs to be accessible to WeWeb via API. For example, you could create a role column in your user table and make it available in the me endpoint so that, when a user logs in to your app, you fetch their role at the same time.",6
754a4be8-bb98-5957-b3df-b3e4f534b473,84a460ad-10a6-5050-b899-993c9685c263,in-the-weweb-plugin,In the WeWeb plugin ​,"Assuming you have roles defined in your backend, you'll have to tell the Token Based Auth plugin where to find the user role in the backend:",7
e95d2689-eb8f-5956-8a94-a64e46326992,84a460ad-10a6-5050-b899-993c9685c263,in-the-weweb-auth-tab,In the WeWeb Auth tab ​,"Once you've told the plugin where it can find the user roles in your backend, you'll need to create the user roles and user groups in WeWeb: go to the Auth tab, add the user roles you have in your backend, and add user groups and decide what role(s) a user needs to be part of a group.",8
2f656349-2aab-5c6f-a2af-e409d9997c76,84a460ad-10a6-5050-b899-993c9685c263,private-pages,Private pages ​,"When you setup the Token Based Auth plugin, an Authenticated users user group will be created by default even if you don't define additional user groups. You can use this user group to restrict access to a page:  If you have user roles in your backend, you can add user groups in WeWeb that refer to those user roles and restrict access to pages further:",9
158d790b-814c-5a9e-9194-a074ff9f8911,84a460ad-10a6-5050-b899-993c9685c263,signup-and-login-workflows,Signup and login workflows ​,"When you add the Token Based Auth Plugin to a WeWeb project, new elements will appear in the Add menu under the Plugins section: signup forms, login forms, and user profile forms.  You can add an authentication form by drag-and-dropping it on the Canvas. You will find a no-code workflow on the Form Container which you can configure to suit your needs. In step 1, we make an API request to POST the user's email and password to our auth provider. The URL endpoint and requested information will depend on your auth provider:  In step 2, we store the user token from the result of the previous action:  In step 3, we fetch the user before redirecting the user to another page in step 4. In the example above, we are using a Custom Header authentication type but the logic remains the same for signup, login, custom header, auth bearer, and auth basic. Based on the information provided by the user in the Form, i.e. the Component Variables in the Form Container, you: make an API call to your auth provider with the API request action, store the user token with the Store token action, fetch the user with the Fetch user action, based on the token stored in action 2, and redirect the user to the appropriate page with the Change page action.",10
b1e07816-0c63-512b-8a5d-49245700f12f,3a3dec5a-fef6-582a-8885-b3e734452c34,weweb-auth,WeWeb Auth ​,,1
7bd43af3-87d5-51cc-a098-e4021eb1590d,3a3dec5a-fef6-582a-8885-b3e734452c34,plugin-limitations,Plugin limitations ​,"At WeWeb, we specialize in frontend development. The WeWeb Auth plugin was built on top of Amazon Cognito to help you build a proof-of-concept app with basic authentication needs. Plugin limitations include: the number of user signup emails you can send is limited to 20/day. the number of password recovery emails you can send is limited to 20/day. the list of users cannot be synced with backend. To develop a secure web-app that scales, we recommend integrating an external authentication system, using: one of our native integrations (e.g. Xano Auth , Supabase Auth , Auth0 ), or one of our backend-agnostic plugins (e.g. token-based auth , OpenID ).",2
bfcc592e-b48c-50d5-b552-4bdb9945cfdd,3a3dec5a-fef6-582a-8885-b3e734452c34,weweb-authentication,WeWeb authentication ​,You can use WeWeb's native authentication system to build a proof-of-concept app with basic authentication needs.,3
98daa56a-1c64-5ff9-aab7-c44cd2982a0d,3a3dec5a-fef6-582a-8885-b3e734452c34,add-the-plugin,Add the plugin ​,"To add WeWeb Auth, go to Plugins > Authentication > WeWeb Auth . Leave the default Configuration options and choose the page where users are redirected when they are not signed in. For example, a login page:",4
b2f01cca-5c1e-5317-9a62-a18cc25c3b37,3a3dec5a-fef6-582a-8885-b3e734452c34,manage-users,Manage users ​,"In the Auth panel, you can add users one by one manually or import a CSV file with a list of users:",5
47853c26-6bcd-52bd-b703-a16089d86763,3a3dec5a-fef6-582a-8885-b3e734452c34,add-users,Add Users ​,"Attributes The email address is required. All other attributes are optional. Note that, for now, you can only add string attributes. So if you select the image attribute, you will need to pass it a URL in string format. Password For each user, you can generate a password or set one manually. If you set one manually, it will need to be at least 6 characters long. Invitation email Here you decide if you want to send an invitation email to the user or not.",6
9588eb57-606e-5fb3-bbaa-4d364aba3296,3a3dec5a-fef6-582a-8885-b3e734452c34,update-user,Update user ​,"In the Auth > Users sub-menu, you can select a user to edit their info, attributes, password, and user roles. Note that, while you can update a user's password, you cannot see their current password for obvious security and privacy reasons. You can also: Block a user. Blocked users will not be able to authenticate to your WeWeb app. Unblock a blocked user. Copy a user's ID. Delete a user. Deleted users will not be able to authenticate to your WeWeb app.",7
d00d6428-0b5a-57f8-aff6-66c248b9ae6b,3a3dec5a-fef6-582a-8885-b3e734452c34,user-roles-user-groups,User roles & user groups ​,"To assign a role to a user, go to Auth > Users and select the user you want to assign a role to:  To gate content in WeWeb based on user roles and permissions, you will need to: open the Auth panel, go to the Roles tab, create user roles, create user groups, and restrict access to pages based on user groups.",8
7f830431-78df-580b-b50c-53a68bc53fec,3a3dec5a-fef6-582a-8885-b3e734452c34,how-user-groups-work,How user groups work ​,"A user group is a combination of user roles. Let's say you're building a web app for a car rental company. You could have 3 user roles: Admin , for employees, Customers , and Premium , for employees and loyal customers. And 2 user groups: Admin , that would allow you to gate content so non-employees can't access it Premium customer , that would display the best cars to premium customers",9
7384071d-c335-5687-be3c-6fcee77c0984,3a3dec5a-fef6-582a-8885-b3e734452c34,private-pages,Private pages ​,"One of the main uses for user groups is to gate content. When you setup the WeWeb Auth plugin, an Authenticated users user group will be created by default even if you don't define additional user groups. You can use this user group to restrict access to a page:  If you have defined user roles, you can add user groups that refer to those user roles and restrict access to pages further:",10
972c1fb8-d667-5fb2-bafd-b68024a5692f,3a3dec5a-fef6-582a-8885-b3e734452c34,signup-login-logout-flows,"Signup, login, logout flows ​","Once you have added the WeWeb Auth plugin, you'll want users to be able to: signup, login, logout, change their password, update their user profile, etc. You can do this with dedicated WeWeb Auth workflow actions:  You can build your own designs or use the WeWeb Auth UI elements in the Add menu to get started:",11
62c75b20-d518-527c-a8cf-e039a8539c18,4069f944-2302-5d00-95c4-dfa7f4149a3a,xano-authentication,XANO authentication ​,,1
4401cbe3-4a4f-59bc-87c0-de2efd476550,4069f944-2302-5d00-95c4-dfa7f4149a3a,xano-pre-requisites,Xano pre-requisites ​,"In order to set up Xano authentication in your WeWeb project, there are three prerequisites: you already have an account with Xano ✅ you have a user table in your Xano database with at least two fields: login and password ✅ you have the three authentication API endpoints in Xano ✅ Some Xano templates include a user table and the three authentication API endpoints. However, if you don't have both in your Xano workspace, you'll need to set them up manually. Here's how.",2
eb7008d9-fafb-5735-a521-0a3d787925bf,4069f944-2302-5d00-95c4-dfa7f4149a3a,user-table-in-xano,User table in Xano ​,"Your user table should include at least two fields: one field where you store the login, for example, a string field with a name or an email field with an email address, and one field of field type password where you store the encrypted password.",3
602cf948-1096-5403-ae81-e7a19b18bc31,4069f944-2302-5d00-95c4-dfa7f4149a3a,authentication-endpoints,Authentication endpoints ​,"For Xano authentication to work, you need three API endpoints: signup login me  If you’re using a Xano template that includes authentication, you’ll find these endpoints in the API sub-menu. Otherwise, you’ll need to create these three endpoints yourself by going to API > Add API Endpoint > Authentication",4
ca812457-1e3c-5b72-bdb2-201144b1d117,4069f944-2302-5d00-95c4-dfa7f4149a3a,plugin-configuration,Plugin configuration ​,"To add the Xano Auth plugin in WeWeb, go to Plugins > Authentication :  You will be invited to provide the following information: a Xano access token what Xano instance and workspace you want to work with, your Xano custom domain if you have one, the me , login , and signup endpoints from your Xano project, and what 3rd-party providers you want to work with (assuming you have any activated in the Xano workspace you selected)",5
9d43195d-0977-5db7-9d37-1f2fd8d21c94,4069f944-2302-5d00-95c4-dfa7f4149a3a,data-source-branching-optional,Data source & branching (optional) ​,"Depending on your Xano plan, you may have the option to support multiple data sources and branches . For example, you could have a live data source and a test data source:  In WeWeb, you could decide to work with different data sources depending on whether you're working: inside the WeWeb editor, on the app published in the WeWeb staging environment, or on the published app in production. In the example below, we chose to work with the data from the test data source inside the WeWeb editor, and on the app in staging:  As a result, when working in the WeWeb editor or viewing the app published in staging, the data that is displayed will be the data from the test data source in Xano. We will not be able to see or work with the data in the live data source. The same logic applies if you want to work with different Xano branches. In the example below, we will test the Xano v2 branch in the WeWeb editor and the app we publish on the staging environment but the Xano v1 branch will still be live in our app in production:  When we're ready, we can decide to make the v2 branch live in Xano and update the Xano data source plugin in WeWeb.",6
a544d6e8-5c65-5582-8b66-64a633bd865b,4069f944-2302-5d00-95c4-dfa7f4149a3a,global-headers-optional,Global headers (optional) ​,"If you need to add custom global headers to a Xano call, you can configure these: in the Xano data source plugin, in the Xano Auth plugin, at collection level, or at action level when making a request in a workflow.",7
73c11270-5592-5158-98c8-05f658d31277,4069f944-2302-5d00-95c4-dfa7f4149a3a,define-redirections,Define redirections ​,"Here, you should choose a PUBLIC page where users who are not signed in can be redirected. In the example below, we chose to redirect unauthenticated users to a login page but it could be any page as long as it's a public page:",8
70f7a6f5-2370-59ea-9a8c-d82c8fafe87f,4069f944-2302-5d00-95c4-dfa7f4149a3a,user-role-configuration,User role configuration ​,"Assuming you have information about a user's role in Xano and that information is available in the me endpoint, you can tell the Xano Auth plugin in WeWeb where to find that information. In the example below, we see that the user returned by the me endpoint in Xano provides a single role in a single text in the role column:  So we tell the Xano Auth plugin in WeWeb that it can find the role of our user in a text column named role :",9
a4905319-64dc-544a-8142-cc18f194316a,4069f944-2302-5d00-95c4-dfa7f4149a3a,signup-and-login-flows,Signup and login flows ​,"When you add the Xano Auth plugin to a WeWeb project, you will get access to a new Xano Auth category of UI elements in the Add menu:  The login and signup forms both include a workflow with login and signup actions respectively but you'll need to adapt it to suit your login and signup flows. For example, if you want to display a modal for users to login, you could add a Change variable value action to close the modal once the login is complete. In the example below, we added a Change page action to redirect the user after they log in:",10
aeca024b-4118-53ed-b45a-15e762033f69,4069f944-2302-5d00-95c4-dfa7f4149a3a,conditional-display,Conditional display ​,"One you've setup user authentication, you'll probably want to display some things conditionally. For example, you'll want to display a logout button when the user is authenticated. You can do this by binding the display of your login and logout buttons to the isAuthenticated variable in the User tab:",11
17051978-cf15-537d-aed4-574d15204fbd,4069f944-2302-5d00-95c4-dfa7f4149a3a,private-pages,Private pages ​,"By default, once you've added the Xano Auth plugin to your WeWeb project, you'll be able to make pages private. You'll have the option to choose if a page should be accessible to everybody or authenticated users only:  If you have gone through the User role configuration step in the Xano Auth plugin, you will also be able to: add user roles in WeWeb (these role names should match the role names you have in Xano), create user groups and decide what role or roles a user needs to be part of that group, and make a page private based on these user groups  Note that you can also make a page private to a user group at page level:",12
3a37a192-8dfd-57fd-956f-2505d6d7d6f7,4069f944-2302-5d00-95c4-dfa7f4149a3a,fetch-current-user-data,Fetch Current User Data ​,"Once you have setup authentication in your project, you'll probably want to display data that is related to the current user. For example, if you were building a web-app where users can view and download their pay slips, you'd want to fetch and display only the pay slips from the user who is currently logged in.",13
8db1cc4a-a3e9-57e6-9f6d-b706abb27909,4069f944-2302-5d00-95c4-dfa7f4149a3a,filter-data-in-the-backend,Filter data in the backend ​,"In theory, you could get all the pay slips from all the users and filter the Collection in WeWeb based on the current user but you definitely do not want to do that. Why? Because if you did that, you would be loading all the information from all your users in the frontend. Even if you added a filter and only displayed the current user's information on the page, other people could access it in the browser. So what should you do? You should filter the data on the current user at backend level, i.e. make sure Xano only sends you the information from the user who is currently authenticated. How do you do that? In Xano, you would have a table with all your users, and a table with all the pay slips. Each pay slip would be linked to a user. Now let's take a different example. Let's work on a web-app where users can apply to jobs. In Xano, we have a list of job applications. Each job application is linked to a user_id in the user table:",14
f729b8cd-2f60-54cc-a6e0-9cc21891d6c7,4069f944-2302-5d00-95c4-dfa7f4149a3a,clone-the-api-endpoint-closest-to-the-data-you-need,Clone the API endpoint closest to the data you need ​,"In our case, we want to return a list of job applications for the current user. In the API menu, we have a default API to GET all the records from the application table. Let's clone this endpoint to create a new one that will only GET the applications of the authenticated user:",15
fb3032d1-dfaf-5f7a-be9f-9ac4e40d2ff9,4069f944-2302-5d00-95c4-dfa7f4149a3a,secure-the-endpoint-with-authentication,Secure the endpoint with authentication ​,"Now that we have this new user-application endpoint, we need to make sure our GET request will only go through if the user making it is authenticated: Pre-requisite: you have set up a user table with authentication endpoints in Xano. Why are we doing this? So that we can get the user's id from the authentication token provided by Xano when the user logs in. This ensures that no one can guess what API request to call with a user email for example.",16
18502e9c-ee03-5823-8c03-5bbd5bb962c7,4069f944-2302-5d00-95c4-dfa7f4149a3a,add-a-filter-to-query-user-specific-records,Add a filter to query user specific records ​,"Instead of querying all the records from the application table, we want to query only the records where the linked user's id matches the id in the authentication token generated when a user logs into our web-app:",17
76807306-59c7-5885-b0ed-d57c27d7ff62,4069f944-2302-5d00-95c4-dfa7f4149a3a,getting-the-filtered-data-to-weweb,Getting the filtered data to WeWeb ​,"Now that we have an endpoint that requires authentication and sends back filtered data based on the authenticated user, we can create a data collection in WeWeb in the Data panel:  And that's it! You've now ensured that only an authenticated user can access their own data.",18
30a49ca8-fbbf-53ea-ae22-86ceee1f6726,4069f944-2302-5d00-95c4-dfa7f4149a3a,troubleshooting-xano-authentication,Troubleshooting Xano Authentication ​,"If you're experiencing issues with the Xano signup or login forms, you can test the entire workflow or one action at a time and look at the response when it fails. Xano will return an error message in response > data > message :",19
